 26102004  19   3 1020001 1120.76***** 34.24* 2 ** **00000000 ********** LL 00464166 00611545  41 * 90 ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020029 2 63.9446.01 ****** 4 ** 2400000000 *****1**** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020030 2 60.6744.17 ****** 4 ** 1400000000 *1******** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020031 2 74.0253.08 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020032 2 63.3444.37 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020033 2 73.3858.30 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020034 2 59.6443.81 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020035 2 74.0651.87 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020036 2 71.8750.76 ****** 4 ** 2400000000 *1******** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020037 2 73.7152.24 ****** 4 ** 1400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020038 2 75.0855.56 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020039 2 69.6746.90 ****** 4 ** 1400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020040 2 68.9249.05 ****** 4 ** 2400000000 *********1 LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020041 2 64.0345.71 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020042 2 61.5646.53 ****** 4 ** 2400000000 *****1**** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020043 2 73.2250.74 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020044 2 76.5353.71 ****** 4 ** 1400000000 **1******* LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020045 2 57.1540.55 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020046 2 65.5947.39 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020047 2 59.4743.45 ****** 4 ** 1400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020048 2 62.0541.58 ****** 3 ** 1400000000 ******1*** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020049 2 67.1846.76 ****** 4 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020050 2 62.4843.72 ****** 4 ** 1400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020051 2 62.2645.67 ****** 4 ** 1400000000 ******1*** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020052 2 53.1837.81 ****** 3 ** 2400000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020053 2 50.5224.58 ****** 2  3 **00000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020054 2 51.1624.25 ****** 2  3 **00000000 ****2***** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020055 2 45.0421.32 ****** 2  3 **00000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *                
 26102004  19   3 1020056 2 36.9316.18 ****** 2  1 **00000000 ********** LL 00464166 00611545  41 **** ****       MARCEL/DAVID          ***** *               
